万得代码,名称,日期,时间,开盘价,最高价,最低价,收盘价,交易量,交易额,配对项,利率
000001.SZ,平安银行,20080415,151500000,7018721,7062761,6696686,7046246,16833730,417869370,16299,0
000001.SZ,平安银行,20080416,151500000,6982940,7109552,6837060,6839813,15123700,382049500,13492,0
000001.SZ,平安银行,20080417,151500000,6784764,7046246,6270058,6377403,25121721,599452180,25607,0
000001.SZ,平安银行,20080418,151500000,6270058,6473738,6058120,6292077,15742948,358581260,14112,0
000001.SZ,平安银行,20080421,151500000,6826051,6826051,6124178,6168218,28200987,658192730,18551,0
000001.SZ,平安银行,20080422,151500000,6110416,6550807,5917745,6481996,23957040,544237520,16400,0
000001.SZ,平安银行,20080423,151500000,6440709,6914129,6391165,6878347,24528121,601125230,21290,0
000001.SZ,平安银行,20080424,151500000,7555447,7566457,7321490,7566457,49454643,1348041190,35158,0
000001.SZ,平安银行,20080425,151500000,7596734,7965561,7437092,7693069,39189251,1099907090,30980,0
000001.SZ,平安银行,20080428,150100000,7544438,7748118,7459112,7665545,20070757,556851980,15306,0
000001.SZ,平安银行,20080429,151500000,7624258,7783900,7563705,7693069,15081118,422900020,12768,0
000001.SZ,平安银行,20080430,151500000,7706831,8251815,7706831,8152727,30875968,902970510,29169,0
000001.SZ,平安银行,20080505,150100000,8202271,8298606,7968313,8152727,23730439,699203050,21355,0
000001.SZ,平安银行,20080506,151500000,8009600,8078411,7847206,7902255,19056215,550140860,18532,0
000001.SZ,平安银行,20080507,151500000,7869225,7998590,7398558,7401311,30220487,840335450,27758,0
000001.SZ,平安银行,20080508,151500000,7293965,7588477,7131572,7582972,17947774,481840830,16759,0
000001.SZ,平安银行,20080509,151500000,7593981,7665545,7095790,7181115,32322191,853456150,29282,0
000001.SZ,平安银行,20080512,151500000,7046246,7527923,6908624,7390301,21832917,568819300,19360,0
000001.SZ,平安银行,20080513,151500000,7156343,7351767,7128819,7197630,19155322,502046980,14940,0
000001.SZ,平安银行,20080514,151500000,7181115,7704079,7178363,7676555,22140581,604388920,23348,0
000001.SZ,平安银行,20080515,151500000,7775642,7838949,7481131,7481131,15454360,431630230,16868,0
000001.SZ,平安银行,20080516,151500000,7481131,7706831,7481131,7638020,16571754,457886460,13208,0
000001.SZ,平安银行,20080519,160000000,7569209,7753623,7486636,7706831,13026267,363248630,11300,0
000001.SZ,平安银行,20080520,151500000,7706831,7811424,7159096,7205887,15256881,417147700,14924,0
000001.SZ,平安银行,20080521,151500000,7104047,7360024,6991197,7266441,14083501,363837630,12561,0
000001.SZ,平安银行,20080522,151500000,7183868,7307728,7032484,7062761,14851410,384939530,10377,0
000001.SZ,平安银行,20080523,151500000,7073770,7183868,6903119,7018721,11565388,296325920,8550,0
000001.SZ,平安银行,20080526,151500000,6881099,6947158,6658152,6837060,13153037,325161400,10353,0
000001.SZ,平安银行,20080527,151500000,6848070,6963673,6784764,6886604,5844609,145988630,5921,0
000001.SZ,平安银行,20080528,151500000,6894862,7266441,6875595,7203135,12619931,325909390,11637,0
000001.SZ,平安银行,20080529,151500000,7150839,7183868,6856328,6867337,7862650,201982000,8370,0
000001.SZ,平安银行,20080530,150500000,6941653,7037989,6859080,6944406,8133357,204994970,6433,0
000001.SZ,平安银行,20080602,151500000,6944406,7175611,6837060,7120562,14623899,371610940,9804,0
000001.SZ,平安银行,20080603,151500000,7068265,7183868,6944406,6999454,8044111,206197420,5443,0
000001.SZ,平安银行,20080604,151500000,6985692,7065513,6771002,7043493,9670587,242826860,7234,0
000001.SZ,平安银行,20080605,151500000,6947158,7046246,6848070,6938901,7901501,198896310,5789,0
000001.SZ,平安银行,20080606,150500000,6963673,6999454,6784764,6812288,7634001,190255200,6011,0
000001.SZ,平安银行,20080610,150500000,6413185,6413185,6132436,6132436,17527141,396986160,11902,0
000001.SZ,平安银行,20080611,150500000,6014081,6104911,5824163,5835172,18995264,410763540,10220,0
000001.SZ,平安银行,20080613,151500000,5807648,5890221,5683788,5829667,14290813,300625990,8896,0
000001.SZ,平安银行,20080616,151500000,5848934,6082892,5747094,5939765,10627305,228695980,10014,0
000001.SZ,平安银行,20080617,151500000,5903983,6022338,5752599,5835172,11178552,238013310,6439,0
000001.SZ,平安银行,20080618,151500000,5782876,6132436,5683788,6077387,17811935,385958290,10756,0
000001.SZ,平安银行,20080619,151500000,6047110,6096654,5515889,5559928,15358741,327375900,8734,0
000001.SZ,平安银行,20080620,151500000,5496622,6096654,5477355,5780123,19909047,423584470,13583,0
000001.SZ,平安银行,20080623,151500000,5829667,6025091,5780123,5903983,12773789,274218140,6418,0
000001.SZ,平安银行,20080624,151500000,5752599,6036100,5697550,5931508,17355432,371483320,10718,0
000001.SZ,平安银行,20080625,151500000,5837925,6104911,5738837,6027843,33998563,735661450,22448,0
000001.SZ,平安银行,20080626,151500000,5956280,6137941,5865449,5945270,25886924,563796630,16134,0
000001.SZ,平安银行,20080627,151500000,5738837,5738837,5350743,5350743,45600137,903065840,30083,0
000001.SZ,平安银行,20080630,151500000,5237893,5422306,5235140,5320466,18748959,361839830,8796,0
000001.SZ,平安银行,20080701,151500000,5323218,5361753,5067242,5160824,21972982,413741740,10126,0
000001.SZ,平安银行,20080702,151500000,5133300,5218626,5083756,5147062,10492748,195999220,6912,0
000001.SZ,平安银行,20080703,151500000,5092013,5353495,4891085,5218626,16808785,313262860,11511,0
000001.SZ,平安银行,20080704,151500000,5284684,5317714,5226883,5237893,14608876,278948910,8580,0
000001.SZ,平安银行,20080707,151500000,5270922,5614977,5259912,5603967,17193599,343651390,14185,0
000001.SZ,平安银行,20080708,151500000,5631492,5667273,5504879,5554423,12175823,245832070,10031,0
000001.SZ,平安银行,20080709,150100000,5614977,5989309,5612225,5859944,23275615,494841940,18218,0
000001.SZ,平安银行,20080710,151500000,5752599,6044358,5714065,5848934,16263534,348748270,12553,0
000001.SZ,平安银行,20080711,151500000,5848934,5903983,5653511,5752599,9422513,196647900,8361,0
000001.SZ,平安银行,20080714,151500000,5614977,5876459,5598462,5821410,9246602,194173150,5766,0
000001.SZ,平安银行,20080715,151500000,5835172,5848934,5438821,5463593,15070962,304248660,14035,0
000001.SZ,平安银行,20080716,151500000,5394782,5394782,5014945,5174587,15023373,284146410,10803,0
000001.SZ,平安银行,20080717,151500000,5298446,5323218,5081004,5133300,10090353,190898870,6807,0
000001.SZ,平安银行,20080718,151500000,5257160,5339733,5094766,5336981,16424095,312376270,8875,0
000001.SZ,平安银行,20080721,151500000,5259912,5502127,5232388,5474603,12947334,254927980,7559,0
000001.SZ,平安银行,20080722,151500000,5477355,5576443,5449831,5488365,6544650,130773600,5519,0
000001.SZ,平安银行,20080723,151500000,5546166,5642501,5403039,5436068,8631436,173514740,5977,0
000001.SZ,平安银行,20080724,151500000,5502127,5741589,5257160,5725075,20512131,418890800,12526,0
000001.SZ,平安银行,20080725,151500000,5617730,5895726,5573690,5802143,22351323,470310090,14913,0
000001.SZ,平安银行,20080728,151500000,5873706,6091149,5848934,6000319,27212752,595038360,14355,0
000001.SZ,平安银行,20080729,151500000,5865449,5931508,5780123,5848934,10577427,224814300,7007,0
000001.SZ,平安银行,20080730,151500000,5953527,6000319,5826915,5926003,10733509,230508690,5868,0
000001.SZ,平安银行,20080731,151500000,5879211,5931508,5725075,5725075,10316822,218859980,5380,0
000001.SZ,平安银行,20080801,151500000,5716817,6137941,5670026,6022338,14167331,304838650,10694,0
000001.SZ,平安银行,20080804,151500000,5939765,6085644,5903983,5903983,13620809,297606900,6846,0
000001.SZ,平安银行,20080805,151500000,5972794,6052615,5763609,5780123,13761518,295564700,6285,0
000001.SZ,平安银行,20080806,151500000,5837925,5939765,5601215,5738837,10367490,217979420,7191,0
000001.SZ,平安银行,20080807,151500000,5700303,5829667,5642501,5766361,7491428,156494440,4407,0
000001.SZ,平安银行,20080808,151500000,5758104,5758104,5491117,5504879,9303355,189331710,5980,0
000001.SZ,平安银行,20080811,151500000,5504879,5692045,5281932,5312209,9938972,197994220,7431,0
000001.SZ,平安银行,20080812,151500000,5290189,5394782,5259912,5312209,7730797,149263460,4403,0
000001.SZ,平安银行,20080813,151500000,5295694,5361753,5141557,5309456,7040456,133439050,4140,0
000001.SZ,平安银行,20080814,151500000,5243398,5367257,5188349,5309456,3202969,61442310,2827,0
000001.SZ,平安银行,20080815,151500000,5314961,5474603,5199359,5394782,7281591,142601760,5238,0
000001.SZ,平安银行,20080818,151500000,5397534,5441573,5229635,5237893,7740958,150178730,4430,0
000001.SZ,平安银行,20080819,151500000,5215873,5422306,5147062,5298446,4432379,85448450,4191,0
000001.SZ,平安银行,20080820,151500000,5262665,5802143,5243398,5738837,17558719,357636980,10271,0
000001.SZ,平安银行,20080821,151500000,5777371,5777371,5504879,5562681,8331330,170344980,7227,0
000001.SZ,平安银行,20080822,151500000,5546166,5609472,5375515,5477355,6420982,127911310,4932,0
000001.SZ,平安银行,20080825,151500000,5513137,5628739,5392029,5543414,7999602,161250520,4930,0
000001.SZ,平安银行,20080826,151500000,5474603,5601215,5422306,5507632,8055195,161453050,4975,0
000001.SZ,平安银行,20080827,151500000,5491117,5598462,5430564,5493870,6792051,136582330,4216,0
000001.SZ,平安银行,20080828,151500000,5502127,5634244,5460840,5524147,7265713,146549340,4314,0
000001.SZ,平安银行,20080829,151500000,5557176,5667273,5466345,5559928,15302998,309625660,7405,0
000001.SZ,平安银行,20080901,151500000,5532404,5532404,5218626,5218626,11032846,213113040,8919,0
000001.SZ,平安银行,20080902,151500000,5199359,5248903,5092013,5149815,11106084,208084690,6883,0
000001.SZ,平安银行,20080903,151500000,5141557,5160824,4940629,5003935,8582486,156530580,6320,0
000001.SZ,平安银行,20080904,151500000,5001183,5086509,4932372,5036965,5238821,94909180,3536,0
000001.SZ,平安银行,20080905,151500000,4932372,5092013,4860809,5020450,10625396,191459020,5843,0
000001.SZ,平安银行,20080908,151500000,5119538,5119538,4816769,4866313,6171235,110649600,4605,0
000001.SZ,平安银行,20080909,151500000,4899343,4924115,4783740,4797502,7871995,138427960,4441,0
000001.SZ,平安银行,20080910,151500000,4778235,4866313,4648871,4734196,6220651,107032590,4927,0
000001.SZ,平安银行,20080911,151500000,4731444,4731444,4409408,4431428,9413327,154977350,6728,0
000001.SZ,平安银行,20080912,151500000,4431428,4508496,4370874,4401151,4854249,78310530,4522,0
000001.SZ,平安银行,20080916,151500000,4321330,4321330,3960761,3960761,27883392,403052190,11083,0
000001.SZ,平安银行,20080917,151500000,3834148,3891950,3564409,3597439,29809021,394824110,14446,0
000001.SZ,平安银行,20080918,151500000,3443302,3847911,3413025,3660745,29019241,374958740,16200,0
000001.SZ,平安银行,20080919,160000000,4026819,4026819,3991037,4026819,11136764,162823420,4958,0
000001.SZ,平安银行,20080922,151500000,4425923,4428675,4150679,4428675,60346739,965465790,23928,0
000001.SZ,平安银行,20080923,151500000,4238757,4362617,4123155,4153431,20571693,316776910,16356,0
000001.SZ,平安银行,20080924,151500000,4046086,4084620,3955256,4046086,19568613,286085930,10032,0
000001.SZ,平安银行,20080925,151500000,4068106,4313073,4040581,4213985,24620104,375387840,12898,0
000001.SZ,平安银行,20080926,151500000,4269034,4291053,3958008,4125907,25302827,376995230,16688,0
000001.SZ,平安银行,20081006,151500000,4068106,4068106,3713041,3825891,29675771,414885320,15750,0
000001.SZ,平安银行,20081007,151500000,3674507,3946998,3633220,3850663,19088611,263179260,10200,0
000001.SZ,平安银行,20081008,151500000,3660745,3724051,3509360,3633220,30044517,395906960,13278,0
000001.SZ,平安银行,20081009,151500000,3743318,3751575,3539637,3575419,15857376,208970230,9091,0
000001.SZ,平安银行,20081010,151500000,3413025,3451559,3297423,3316690,15885640,194138950,11530,0
000001.SZ,平安银行,20081013,151500000,3357976,3649735,3330452,3649735,51112279,662164800,18076,0
000001.SZ,平安银行,20081014,151500000,3814881,3875435,3613953,3627715,50409608,691503090,24305,0
000001.SZ,平安银行,20081016,151500000,3454312,3517618,3352471,3410273,25859654,323126880,14296,0
000001.SZ,平安银行,20081017,151500000,3448807,3550647,3407520,3550647,18829992,238347940,12063,0
000001.SZ,平安银行,20081020,150300000,3517618,3801119,3468074,3737813,15201682,201089260,12309,0
000001.SZ,平安银行,20081021,151500000,3743318,3814881,3655240,3655240,15051568,204932800,10780,0
000001.SZ,平安银行,20081022,151500000,3586429,3743318,3578171,3619458,13697794,182835540,8298,0
000001.SZ,平安银行,20081023,151500000,3523123,3523123,3272651,3451559,35768549,438513600,25416,0
000001.SZ,平安银行,20081024,151500000,3457064,3484589,3261641,3311185,28775096,350582200,23133,0
000001.SZ,平安银行,20081027,151500000,3217602,3220354,2980892,2980892,30655300,342612510,22819,0
000001.SZ,平安银行,20081028,151500000,2890061,3234116,2865290,3162553,41883821,470876530,25332,0
000001.SZ,平安银行,20081029,151500000,3206592,3206592,3027683,3033188,28227917,319639490,18449,0
000001.SZ,平安银行,20081030,151500000,3027683,3181820,3000159,3113009,34201994,387916880,18103,0
000001.SZ,平安银行,20081031,151500000,3123781,3145324,2980159,3005293,24405445,208945370,16105,0
000001.SZ,平安银行,20081103,151500000,2962206,3105828,2929891,3016064,20198125,170813000,11850,0
000001.SZ,平安银行,20081104,151500000,2983749,3037608,2872442,2998111,19527612,161018400,12069,0
000001.SZ,平安银行,20081105,151500000,3034017,3285356,3023245,3177639,47262233,416404720,25035,0
000001.SZ,平安银行,20081106,151500000,3051970,3109419,3001702,3026836,23361786,197855620,14751,0
000001.SZ,平安银行,20081107,151500000,2965796,3227907,2947844,3156096,31894458,278272190,20129,0
000001.SZ,平安银行,20081110,151500000,3263812,3468474,3231497,3464883,56584866,531007190,30116,0
000001.SZ,平安银行,20081111,151500000,3421797,3547466,3375120,3418206,51500034,496466900,25874,0
000001.SZ,平安银行,20081112,151500000,3364348,3551057,3349986,3511561,36471064,354006370,18099,0
000001.SZ,平安银行,20081113,151500000,3446931,3752128,3407434,3691088,64883598,646979320,31706,0
000001.SZ,平安银行,20081114,151500000,3734175,3859844,3648002,3813167,68860604,718879410,31487,0
000001.SZ,平安银行,20081117,151500000,3805986,3967561,3741356,3953199,65175407,701432840,27470,0
000001.SZ,平安银行,20081118,150300000,3906521,4075277,3569009,3626458,72660512,774392920,37604,0
000001.SZ,平安银行,20081119,151500000,3630049,3960380,3601324,3935246,54566250,575104250,28251,0
000001.SZ,平安银行,20081120,151500000,3834710,3920884,3730584,3777261,61133937,648795010,30124,0
000001.SZ,平安银行,20081121,151500000,3626458,3834710,3536694,3673135,54656807,558293320,31445,0
000001.SZ,平安银行,20081124,151500000,3676726,3680317,3493608,3511561,45110666,446222060,25611,0
000001.SZ,平安银行,20081125,151500000,3597734,3622868,3403844,3468474,37093709,362505930,19562,0
000001.SZ,平安银行,20081126,151500000,3475655,3479246,3339214,3411025,31366296,298018080,16050,0
000001.SZ,平安银行,20081127,151500000,3626458,3655183,3393072,3396663,83405616,819263330,37378,0
000001.SZ,平安银行,20081128,151500000,3349986,3349986,3159686,3227907,49514179,445436140,34837,0
000001.SZ,平安银行,20081201,151500000,3184820,3288946,3184820,3274584,31861070,287548140,17326,0
000001.SZ,平安银行,20081202,150400000,3192001,3296127,3156096,3274584,34089364,307018580,21472,0
000001.SZ,平安银行,20081203,151500000,3328442,3468474,3317671,3464883,86389888,818587790,37267,0
000001.SZ,平安银行,20081204,151500000,3583372,3752128,3554647,3590553,117416871,1195770090,56097,0
000001.SZ,平安银行,20081205,151500000,3576190,3719813,3572600,3701860,67229777,686355870,34082,0
